Material_ID,Formula,element_A,element_Aprime,element_B,element_Bprime,Formation_Energy_eV_atom,Energy_Above_Hull_eV,Band_Gap_eV,Total_Magnetization_uB,Volume_A3,Density_g_cm3,Space_Group_Symbol,Space_Group_Number,EN_A,EN_Aprime,EN_B,EN_Bprime,EN_O,EN_avg,Shannon_A,Shannon_Aprime,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Val_A,Val_Aprime,Val_B,Val_Bprime,Val_avg,Total_A_Charge,Group_B,Group_Bprime,Sum_Ox_B_Bprime,Ox_B,Ox_Bprime,d_electrons_B,d_electrons_Bprime,Total_d_electrons,Spin_Proxy_Distance,HS_moment_B,HS_moment_Bprime,Total_HS_FM,Total_HS_FiM,d_AO,d_BO,d_BprimeO,d_avg,E_GNN,M_net,M_abs
mp-1047182,Mg2BiWO6,Mg,Mg,Bi,W,-2.28850792,0.13360621516666704,2.2512999999999996,0.9999274,142.01292721928888,6.284063117061375,P1,1,1.31,1.31,1.9,1.7,3.44,1.7999999999999998,0.72,0.72,1.03,0.66,0.6677355795614612,0.4378698224852071,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.12,2.4299999999999997,2.06,2.245,-2.3080590248959707,0.9999274,5.5
mp-1047190,Mg2TiWO6,Mg,Mg,Ti,W,-2.7847002743333333,0.12492626208333135,1.6436000000000002,1.9978501,110.4294575267813,5.6586631579401985,R3,146,1.31,1.31,1.54,1.7,3.44,1.62,0.72,0.72,0.86,0.66,0.6940122111645743,0.26315789473684204,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.12,2.26,2.06,2.16,-2.782713628224749,1.9978501,2.0
mp-1047188,Mg2SnWO6,Mg,Mg,Sn,W,-2.3460257584999993,0.13283524780769618,2.2891999999999997,3.02e-05,143.20410630051492,5.185051541465113,P1,1,1.31,1.31,1.96,1.7,3.44,1.83,0.72,0.72,0.69,0.66,0.7224416270436052,0.044444444444444314,2,2,4,6,5.0,4,14,6,8,6.0,2.0,8.0,4.0,12.0,7.0,2.0,4.0,6.0,2.0,2.12,2.09,2.06,2.075,-2.3309980160325634,3.02e-05,6.0
mp-1047142,Ca2NiIrO6,Ca,Ca,Ni,Ir,-2.0944001570000004,0.0,0.0,5.4432862,236.32502682908148,6.001518110862235,P2_1/c,14,1.0,1.0,1.91,2.2,3.44,2.055,1.0,1.0,0.69,0.68,0.8139358632363136,0.014598540145985252,2,2,10,9,9.5,4,10,9,8,4.25,3.75,5.75,5.25,11.0,6.0,4.25,4.75,9.0,0.5,2.4,2.09,2.08,2.085,-2.1277882626224276,5.4432862,9.0
mp-1047187,Mg2MnWO6,Mg,Mg,Mn,W,-2.4468425097931026,0.10473206250000189,2.9569,5.0000033,129.27309465614766,4.924650802489594,C2,5,1.31,1.31,1.55,1.7,3.44,1.625,0.72,0.72,0.67,0.66,0.7259401337120973,0.015037593984962419,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.12,2.07,2.06,2.065,-2.435975305945504,5.0000033,5.0000033
mp-1047117,Mg2CoWO6,Mg,Mg,Co,W,-2.3819900849999995,0.017436763250001874,2.6152,0.0,220.87309245463484,5.8246927667934525,R3,146,1.31,1.31,1.88,1.7,3.44,1.79,0.72,0.72,0.65,0.66,0.72947268910729,0.015267175572519097,2,2,9,6,7.5,4,9,6,8,4.75,3.25,4.25,2.75,7.0,2.0,4.25,2.75,7.0,1.5,2.12,2.05,2.06,2.0549999999999997,-2.3952425601789167,0.0,7.0
mp-1047208,Ca2AgWO6,Ca,Ca,Ag,W,-2.3618403631666665,0.08502819799999894,0.05800000000000005,1.0000145,139.76770289358453,5.558514513899282,P1,1,1.0,1.0,1.93,1.7,3.44,1.815,1.0,1.0,1.15,0.66,0.7362500107799194,0.5414364640883976,2,2,11,6,8.5,4,11,6,8,5.25,2.75,5.75,3.25,9.0,4.0,4.25,3.25,7.5,1.0,2.4,2.55,2.06,2.3049999999999997,-2.350428389794803,1.0000145,7.5
mp-1047202,Mg2FeWO6,Mg,Mg,Fe,W,-2.436051941000001,0.00531255549999976,2.3712999999999997,3.9987929,111.5356881121271,5.721315700392224,R3,146,1.31,1.31,1.83,1.7,3.44,1.7650000000000001,0.72,0.72,0.61,0.66,0.7366419538651011,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.12,2.01,2.06,2.035,-2.4513171241308513,3.9987929,6.0
mp-1047200,VZn2WO6,Zn,Zn,V,W,-2.0053169449999997,0.10849677600000529,0.6772,3.0001103,113.86686452766774,6.73152834393752,R3,146,1.65,1.65,1.63,1.7,3.44,1.665,0.74,0.74,0.79,0.66,0.7120981231713935,0.1793103448275862,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.1399999999999997,2.19,2.06,2.125,-2.04141458701329,3.0001103,3.0001103
mp-1047193,Mg2AgWO6,Mg,Mg,Ag,W,-2.145787471166667,0.08778750099999932,0.044299999999999784,0.9999581,119.50761508454538,6.06252111321646,P1,1,1.31,1.31,1.93,1.7,3.44,1.815,0.72,0.72,1.15,0.66,0.6503541761889289,0.5414364640883976,2,2,11,6,8.5,4,11,6,8,5.25,2.75,5.75,3.25,9.0,4.0,4.25,3.25,7.5,1.0,2.12,2.55,2.06,2.3049999999999997,-2.1783383199243302,0.9999581,7.5
mp-1047226,Ca2BiWO6,Ca,Ca,Bi,W,-2.5016841659999995,0.13932913350000575,0.5237999999999996,0.9999681,155.3353696512586,6.082333763868247,R3,146,1.0,1.0,1.9,1.7,3.44,1.7999999999999998,1.0,1.0,1.03,0.66,0.7559270712016543,0.4378698224852071,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.4,2.4299999999999997,2.06,2.245,-2.500722467066772,0.9999681,5.5
mp-1047222,Mg2CrWO6,Mg,Mg,Cr,W,-2.5608212329999986,0.04557286974999997,1.6677999999999997,5.9e-06,217.30323726241107,5.814360086727293,R3,146,1.31,1.31,1.66,1.7,3.44,1.68,0.72,0.72,0.73,0.66,0.7155448096016616,0.10071942446043157,2,2,6,6,6.0,4,6,6,8,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.12,2.13,2.06,2.0949999999999998,-2.555626782965569,5.9e-06,4.0
mp-1047241,Ca2MoWO6,Ca,Ca,Mo,W,-2.637373254,0.02465190250000404,1.7734999999999994,4.0000026,129.45109726208628,5.848490889603289,P-1,2,1.0,1.0,2.16,1.7,3.44,1.9300000000000002,1.0,1.0,0.69,0.66,0.8178584457097415,0.044444444444444314,2,2,6,6,6.0,4,6,6,8,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.4,2.09,2.06,2.075,-2.6554595865020882,4.0000026,4.0000026
mp-1047258,Ca2SbWO6,Ca,Ca,Sb,W,-2.5022618030000006,0.14804865533333,2.1461000000000006,0.9999915,167.64849998705893,4.771701994397362,P1,1,1.0,1.0,2.05,1.7,3.44,1.875,1.0,1.0,0.76,0.66,0.8042920733875422,0.1408450704225352,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.4,2.16,2.06,2.1100000000000003,-2.489489953824453,0.9999915,5.5
mp-1047266,TiZn2WO6,Zn,Zn,Ti,W,-2.296455748333334,0.08332048974999928,0.0,2.0000299,111.81912953698192,6.809145284788498,R3,146,1.65,1.65,1.54,1.7,3.44,1.62,0.74,0.74,0.86,0.66,0.7005594961755608,0.26315789473684204,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.1399999999999997,2.26,2.06,2.16,-2.329686149578713,2.0000299,2.0000299
mp-1047279,Mg2SbWO6,Mg,Mg,Sb,W,-2.271280678,0.17667315074999923,2.7696,1.0000119,156.5066174487202,4.776701001302857,P1,1,1.31,1.31,2.05,1.7,3.44,1.875,0.72,0.72,0.76,0.66,0.7104579981589957,0.1408450704225352,2,2,5,6,5.5,4,15,6,8,6.25,1.75,8.75,4.25,13.0,8.0,1.25,4.25,5.5,3.0,2.12,2.16,2.06,2.1100000000000003,-2.2726022739729466,1.0000119,5.5
mp-1047316,MnZn2WO6,Zn,Zn,Mn,W,-1.9827600887931034,0.0635412400000046,2.0924000000000005,2.7e-06,232.72612920371466,6.644156784301002,R3,146,1.65,1.65,1.55,1.7,3.44,1.625,0.74,0.74,0.67,0.66,0.7327886255395697,0.015037593984962419,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.1399999999999997,2.07,2.06,2.065,-2.0069804127883524,2.7e-06,5.0
mp-1047314,Zn2SnWO6,Zn,Zn,Sn,W,-1.7153372834999991,0.2442669205000012,2.1511000000000005,6.7e-06,154.21669907663045,5.699968117321738,P1,1,1.65,1.65,1.96,1.7,3.44,1.83,0.74,0.74,0.69,0.66,0.7292571140911861,0.044444444444444314,2,2,4,6,5.0,4,14,6,8,6.0,2.0,8.0,4.0,12.0,7.0,2.0,4.0,6.0,2.0,2.1399999999999997,2.09,2.06,2.075,-1.7283740056560424,6.7e-06,6.0
mp-1047405,Mg2TeWO6,Mg,Mg,Te,W,-2.136688917666666,0.2511270004666679,1.6119999999999997,0.0002284,164.2015366072071,4.6119109485061855,P1,1,1.31,1.31,2.1,1.7,3.44,1.9,0.72,0.72,2.21,0.66,0.5287712085063424,1.0801393728222994,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.12,3.61,2.06,2.835,-2.1357409442403377,0.0002284,2.0
mp-1047414,Zn2FeWO6,Zn,Zn,Fe,W,-1.8712016285000004,0.058776070499999555,2.8349,8.000147,229.24624171434587,6.758152051129244,R3,146,1.65,1.65,1.83,1.7,3.44,1.7650000000000001,0.74,0.74,0.61,0.66,0.7435914062600547,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.1399999999999997,2.01,2.06,2.035,-1.8884098958056794,8.000147,8.000147
mp-1047481,Mg2CuWO6,Mg,Mg,Cu,W,-2.245661577999999,0.0879580295000002,0.0,1.0016279,115.41167769764589,5.63997255654653,P1,1,1.31,1.31,1.9,1.7,3.44,1.7999999999999998,0.72,0.72,0.77,0.66,0.708778428423395,0.1538461538461538,2,2,11,6,8.5,4,11,6,8,5.25,2.75,5.75,3.25,9.0,4.0,4.25,3.25,7.5,1.0,2.12,2.17,2.06,2.115,-2.2533526888845956,1.0016279,7.5
mp-1047504,Zn2TeWO6,Zn,Zn,Te,W,-1.4765078146666668,0.34809142245833247,1.9748,0.0001408,195.88301088445152,4.562889125414394,P1,1,1.65,1.65,2.1,1.7,3.44,1.9,0.74,0.74,2.21,0.66,0.5337596161337606,1.0801393728222994,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.1399999999999997,3.61,2.06,2.835,-1.456381958482378,0.0001408,2.0
mp-1047738,Ca2TeWO6,Ca,Ca,Te,W,-2.423080994666667,0.17668253706666892,1.5426999999999995,0.0001138,163.62135675326758,4.948414106658474,P1,1,1.0,1.0,2.1,1.7,3.44,1.9,1.0,1.0,2.21,0.66,0.5986089152901989,1.0801393728222994,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.4,3.61,2.06,2.835,-2.43461883205713,0.0001138,2.0
mp-1048100,BaTl(BiO3)2,Bi,Bi,Ba,Tl,-1.5450572338333353,0.2571974022499992,0.0,0.0022636,382.3720906940568,7.431867274497125,I4/mmm,139,1.9,1.9,0.89,1.8,3.44,1.345,1.03,1.03,1.35,1.5,0.6082369834631186,0.10526315789473678,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.4299999999999997,2.75,2.9,2.825,-1.5283433915920324,0.0022636,2.0
mp-1048318,Ca2FeWO6,Ca,Ca,Fe,W,-2.6501649574999995,0.022344671500000857,3.2617999999999996,0.0001178,252.2890948147813,5.473992044920185,R3,146,1.0,1.0,1.83,1.7,3.44,1.7650000000000001,1.0,1.0,0.61,0.66,0.833934287394454,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.4,2.01,2.06,2.035,-2.6727590945931516,0.0001178,6.0
mp-1049207,HoMg(BiO3)2,Bi,Bi,Ho,Mg,-2.3125847475,0.16502794768750562,0.0,0.0010376,291.3473352475779,8.015715341553074,Pmn2_1,31,1.9,1.9,1.23,1.31,3.44,1.27,1.03,1.03,0.9010000000000001,0.72,0.7773216368619363,0.22331893892658872,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.4299999999999997,2.301,2.12,2.2105,-2.301988663941694,0.0010376,2.0
mp-1049283,HoZn(BiO3)2,Bi,Bi,Ho,Zn,-2.1388775664999997,0.08925311718750528,0.0,0.0001257,306.65616926738784,8.06071146896463,Pmn2_1,31,1.9,1.9,1.23,1.65,3.44,1.44,1.03,1.03,0.9010000000000001,0.74,0.773820976484265,0.19622181596587465,3,3,4,12,8.0,6,4,12,6,1.0,5.0,3.0,7.0,10.0,5.0,3.0,3.0,6.0,0.0,2.4299999999999997,2.301,2.1399999999999997,2.2205,-2.110046194086842,0.0001257,6.0
mp-1049311,CaHo(BiO3)2,Bi,Bi,Ca,Ho,-2.4684070589999996,0.08102597168750059,0.0,0.002145,304.0743573466504,7.852489408078228,Pmn2_1,31,1.9,1.9,1.0,1.23,3.44,1.115,1.03,1.03,1.0,0.9010000000000001,0.7310229645961752,0.1041557075223565,3,3,4,4,4.0,6,4,4,6,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.4299999999999997,2.4,2.301,2.3505000000000003,-2.5178399490025454,0.002145,2.0
mp-1078185,Ba2LuSbO6,Ba,Ba,Lu,Sb,-3.1285257716666672,0.0,3.2383,3.8e-06,149.6115680607324,7.407222989363976,Fm-3m,225,0.89,0.89,1.0,2.05,3.44,1.525,1.35,1.35,0.861,0.76,0.8796849799877882,0.1246144355336212,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.75,2.261,2.16,2.2105,-3.144463676776077,3.8e-06,4.5
mp-1078180,Sr2MgOsO6,Sr,Sr,Mg,Os,-2.6314451725000003,0.0,0.0,1.9999995,125.88030048872947,6.408011302262392,I4/m,87,0.95,0.95,1.31,2.2,3.44,1.7550000000000001,1.18,1.18,0.72,0.63,0.8791978291379723,0.13333333333333328,2,2,4,8,6.0,4,4,8,8,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.58,2.12,2.03,2.075,-2.6199037299563894,1.9999995,4.0
mp-1078209,LiLa2FeO6,La,La,Li,Fe,-2.761924758833332,0.0,0.7563840849990893,6.0067605,223.68777889515417,6.482073378180237,R-3,148,1.1,1.1,0.98,1.83,3.44,1.405,1.032,1.032,0.76,0.61,0.8247883414127979,0.21897810218978103,3,3,4,8,6.0,6,4,8,6,2.0,4.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.432,2.16,2.01,2.085,-2.765985666554192,6.0067605,6.0067605
mp-1078303,Ba2YOsO6,Ba,Ba,Y,Os,-2.8627057039999997,0.0,0.05509999999999993,2.9981856,151.77042848310484,7.1093918977248745,Fm-3m,225,0.89,0.89,1.22,2.2,3.44,1.71,1.35,1.35,0.9,0.63,0.8981725858027739,0.35294117647058826,2,2,3,8,5.5,4,3,8,8,2.75,5.25,0.25,2.75,3.0,2.0,0.25,2.75,3.0,2.5,2.75,2.3,2.03,2.165,-2.8552827865325736,2.9981856,3.0
mp-1078277,Mn2FeWO6,Mn,Mn,Fe,W,-2.0024472055862077,0.030312309000002813,0.0,5.9999078,117.7826620772119,6.281617400614672,R3,146,1.55,1.55,1.83,1.7,3.44,1.7650000000000001,0.67,0.67,0.61,0.66,0.7192683228777166,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.07,2.01,2.06,2.035,-2.0145269093205243,5.9999078,6.0
mp-1078354,Sr2CrOsO6,Sr,Sr,Cr,Os,-2.4927518179999995,0.0,0.0,0.0003361,123.97252194657221,6.877528409422746,R-3,148,0.95,0.95,1.66,2.2,3.44,1.9300000000000002,1.18,1.18,0.73,0.63,0.8770843728179291,0.14705882352941174,2,2,6,8,7.0,4,6,8,8,3.5,4.5,2.5,3.5,6.0,1.0,2.5,3.5,6.0,1.0,2.58,2.13,2.03,2.08,-2.4910200222505416,0.0003361,6.0
mp-1078353,MnPb2WO6,Pb,Pb,Mn,W,-1.893074984293103,0.039917861906244134,1.2994999999999992,7e-07,276.7461106114451,8.990431212278864,Fm-3m,225,1.8,1.8,1.55,1.7,3.44,1.625,1.19,1.19,0.67,0.66,0.8868796916577036,0.015037593984962419,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.59,2.07,2.06,2.065,-1.8961885290009446,7e-07,5.0
mp-1078367,InNi2SbO6,Ni,Ni,In,Sb,-1.6801165316666669,0.0,0.0,7.29e-05,114.87644466019039,6.5041893863299105,R3,146,1.91,1.91,1.78,2.05,3.44,1.915,0.69,0.69,0.8,0.76,0.6779142993944424,0.05128205128205133,2,2,3,5,4.0,4,13,15,8,3.5,4.5,9.5,10.0,19.5,14.5,0.5,0.0,0.5,0.5,2.09,2.2,2.16,2.18,-1.6567608904334707,7.29e-05,0.5
mp-1078392,YSb(PbO3)2,Pb,Pb,Y,Sb,-2.2813862830000007,0.022194282843743807,2.2943000000000007,1.31e-05,147.78766497945406,8.101840146231552,C2/m,12,1.8,1.8,1.22,2.05,3.44,1.6349999999999998,1.19,1.19,0.9,0.76,0.8212585485529855,0.1686746987951807,2,2,3,5,4.0,4,3,15,8,1.0,7.0,2.0,8.0,10.0,5.0,2.0,2.0,4.0,0.0,2.59,2.3,2.16,2.23,-2.2762978661339766,1.31e-05,4.0
mp-1078409,Ba2LaBiO6,Ba,Ba,La,Bi,-2.788171481500001,0.0,1.8277999999999999,0.0002193,176.63293497795286,6.755011736174673,C2/m,12,0.89,0.89,1.1,1.9,3.44,1.5,1.35,1.35,1.032,1.03,0.7998945488535605,0.0019398642095053362,2,2,4,5,4.5,4,3,15,8,1.0,7.0,2.0,8.0,10.0,5.0,2.0,2.0,4.0,0.0,2.75,2.432,2.4299999999999997,2.431,-2.7814194282584968,0.0002193,4.0
mp-1078394,Ba2LuBiO6,Ba,Ba,Lu,Bi,-2.8643274956666667,0.0,1.4518,2e-06,159.89298267674369,7.8367362172132005,R-3,148,0.89,0.89,1.0,1.9,3.44,1.45,1.35,1.35,0.861,1.03,0.8290529304041806,0.17874140666314123,2,2,4,5,4.5,4,4,15,8,1.25,6.75,2.75,8.25,11.0,6.0,2.75,1.75,4.5,1.0,2.75,2.261,2.4299999999999997,2.3455,-2.872565034989116,2e-06,4.5
mp-1078410,Ba2ZnTeO6,Ba,Ba,Zn,Te,-2.367489561666666,0.0,0.4443999999999999,0.0,141.04458602176385,6.63604666909781,Fm-3m,225,0.89,0.89,1.65,2.1,3.44,1.875,1.35,1.35,0.74,2.21,0.6763630080914802,0.9966101694915254,2,2,12,4,8.0,4,12,4,8,6.0,2.0,6.0,2.0,8.0,3.0,4.0,2.0,6.0,2.0,2.75,2.1399999999999997,3.61,2.875,-2.377241686148116,0.0,6.0
mp-1078457,Ba2ZrTiO6,Ba,Ba,Zr,Ti,-3.5609177323333343,0.004841601999999057,2.2161,0.0001906,142.60745998415732,5.935492503968665,Fm-3m,225,0.89,0.89,1.33,1.54,3.44,1.435,1.35,1.35,0.72,0.86,0.8879194740926967,0.17721518987341772,2,2,4,4,4.0,4,4,4,8,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.75,2.12,2.26,2.19,-3.5695688960897267,0.0001906,0.0001906
mp-1078518,Sr2NiIrO6,Sr,Sr,Ni,Ir,-2.082495822,0.0,0.0,4.9991988,126.2851327855621,6.865773840407955,I4/m,87,0.95,0.95,1.91,2.2,3.44,2.055,1.18,1.18,0.69,0.68,0.8749810529790373,0.014598540145985252,2,2,10,9,9.5,4,10,9,8,4.25,3.75,5.75,5.25,11.0,6.0,4.25,4.75,9.0,0.5,2.58,2.09,2.08,2.085,-2.074606779152434,4.9991988,9.0
mp-1078539,Sr2MgMoO6,Sr,Sr,Mg,Mo,-2.860713332499999,0.0,2.3131353551575917,5.5e-06,127.84498276789084,5.084831218098984,I4/m,87,0.95,0.95,1.31,2.16,3.44,1.735,1.18,1.18,0.72,0.69,0.8666676938058397,0.04255319148936174,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.58,2.12,2.09,2.105,-2.8691330221164044,5.5e-06,2.0
mp-1078551,Ba2NdMoO6,Ba,Ba,Nd,Mo,-2.74322613075,0.23951277799999993,1.0952000000000002,1.0000042,161.71093299419744,6.272371607667149,P-1,2,0.89,0.89,1.14,2.16,3.44,1.65,1.35,1.35,0.983,0.69,0.8694583716803066,0.35026897788404066,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.75,2.383,2.09,2.2365,-2.737430633612072,1.0000042,2.0
mp-1078580,Sr2TiMoO6,Sr,Sr,Ti,Mo,-3.0476749623333332,0.026625541499999628,0.0,2.0000053,128.35864672462304,5.369297656089907,I4/m,87,0.95,0.95,1.54,2.16,3.44,1.85,1.18,1.18,0.86,0.69,0.8387749404419736,0.2193548387096775,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.58,2.26,2.09,2.175,-3.0061669463604246,2.0000053,2.0000053
mp-1078601,La2ReNiO6,La,La,Re,Ni,-2.6026033742500005,0.2504285115000098,0.2827000000000002,4.9908085,126.44442449584223,8.125216897538888,Fm-3m,225,1.1,1.1,1.9,1.91,3.44,1.9049999999999998,1.032,1.032,0.63,0.69,0.8347979086629532,0.09090909090909083,3,3,7,10,8.5,6,7,10,6,2.25,3.75,4.75,6.25,11.0,6.0,4.75,3.75,8.5,1.0,2.432,2.03,2.09,2.0599999999999996,-2.5851808801813667,4.9908085,8.5
mp-1078675,La2HfNiO6,La,La,Hf,Ni,-3.2478029979999996,0.1879936493749952,2.043399999999999,1.9991191,130.82371315417603,7.7552759362720725,Fm-3m,225,1.1,1.1,1.3,1.91,3.44,1.605,1.032,1.032,0.71,0.69,0.8188969961169922,0.0285714285714286,3,3,4,10,7.0,6,4,10,6,1.5,4.5,2.5,5.5,8.0,3.0,2.5,4.5,7.0,2.0,2.432,2.11,2.09,2.0999999999999996,-3.2543234686433564,1.9991191,7.0
mp-1078671,Sr2CaWO6,Sr,Sr,Ca,W,-3.02835251,0.020756413000000862,3.4604999999999997,0.0,143.80208022096147,5.717742226567517,I4/m,87,0.95,0.95,1.0,1.7,3.44,1.35,1.18,1.18,1.0,0.66,0.8180876661261401,0.4096385542168674,2,2,4,6,5.0,4,4,6,8,3.5,4.5,0.5,1.5,2.0,3.0,0.5,1.5,2.0,1.0,2.58,2.4,2.06,2.23,-3.004328231556721,0.0,2.0
mp-1078725,Ba2UZnO6,Ba,Ba,U,Zn,-3.1767472289999987,0.0,1.7862999999999998,0.0,153.53428451999207,7.290553886102897,Fm-3m,225,0.89,0.89,1.7,1.65,3.44,1.6749999999999998,1.35,1.35,1.025,0.74,0.8519358809476476,0.3229461756373937,2,2,4,12,8.0,4,4,12,8,2.0,6.0,2.0,6.0,8.0,3.0,2.0,4.0,6.0,2.0,2.75,2.425,2.1399999999999997,2.2824999999999998,-3.1849087364604296,0.0,6.0
mp-1078741,Ba2CuOsO6,Ba,Ba,Cu,Os,-2.111882844,0.0,0.0,1.0011331,144.72702024370693,7.164414987049755,I4/m,87,0.89,0.89,1.9,2.2,3.44,2.05,1.35,1.35,0.77,0.63,0.9259731658395266,0.20000000000000004,2,2,11,8,9.5,4,11,8,8,4.75,3.25,6.25,4.75,11.0,6.0,3.75,4.75,8.5,1.0,2.75,2.17,2.03,2.0999999999999996,-2.152645334703557,1.0011331,8.5
mp-1078727,Ba2BiIrO6,Ba,Ba,Bi,Ir,-2.127008411,0.011211237444450184,0.0,2.0001193,158.5898830850815,8.081747727075015,P-1,2,0.89,0.89,1.9,2.2,3.44,2.05,1.35,1.35,1.03,0.68,0.8623253429104237,0.4093567251461988,2,2,5,9,7.0,4,15,9,8,5.5,2.5,9.5,6.5,16.0,11.0,0.5,3.5,4.0,3.0,2.75,2.4299999999999997,2.08,2.255,-2.147170137218348,2.0001193,4.0
mp-1078748,Sr2TaInO6,Sr,Sr,Ta,In,-3.0946329813999993,0.004889957500000541,3.7911000000000006,6.21e-05,138.39888844108788,6.8030130061882454,C2/m,12,0.95,0.95,1.5,1.78,3.44,1.6400000000000001,1.18,1.18,0.72,0.8,0.8445997664172651,0.10526315789473693,2,2,5,3,4.0,4,5,13,8,2.0,6.0,3.0,7.0,10.0,5.0,3.0,3.0,6.0,0.0,2.58,2.12,2.2,2.16,-3.1320488198205165,6.21e-05,6.0
mp-1078758,Sr2NiRuO6,Sr,Sr,Ni,Ru,-2.1422981304999995,0.0,0.0,8.0151053,249.7725962835352,5.730748827099283,Fm-3m,225,0.95,0.95,1.91,2.2,3.44,2.055,1.18,1.18,0.69,0.68,0.8749810529790373,0.014598540145985252,2,2,10,8,9.0,4,10,8,8,4.5,3.5,5.5,4.5,10.0,5.0,4.5,4.5,9.0,0.0,2.58,2.09,2.08,2.085,-2.1493284001808255,8.0151053,9.0
mp-1078783,La2VReO6,La,La,V,Re,-2.657909011250001,0.4357961824687564,0.0,0.0299999,128.65776349442703,7.885385336647652,Fm-3m,225,1.1,1.1,1.63,1.9,3.44,1.765,1.032,1.032,0.79,0.63,0.8150159676993761,0.2253521126760564,3,3,5,7,6.0,6,5,7,6,2.5,3.5,2.5,3.5,6.0,1.0,2.5,3.5,6.0,1.0,2.432,2.19,2.03,2.11,-2.65754064366621,0.0299999,6.0
mp-1078874,Ba2CeTaO6,Ba,Ba,Ce,Ta,-3.484094686733333,0.0,0.0,0.9980479,162.61796913557265,7.063294373774144,C2/m,12,0.89,0.89,1.12,1.5,3.44,1.31,1.35,1.35,1.01,0.72,0.8585181670035346,0.33526011560693647,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.75,2.41,2.12,2.265,-3.4505659404878273,0.9980479,1.0
mp-1078868,Sr2MgReO6,Sr,Sr,Mg,Re,-2.86752002375,0.0,0.0,0.9987282,126.9381478606982,6.30198291901641,I4/m,87,0.95,0.95,1.31,1.9,3.44,1.605,1.18,1.18,0.72,0.63,0.8791978291379723,0.13333333333333328,2,2,4,7,5.5,4,4,7,8,3.25,4.75,0.75,2.25,3.0,2.0,0.75,2.25,3.0,1.5,2.58,2.12,2.03,2.075,-2.8609814762747168,0.9987282,3.0
